Tipo movimiento,Fecha evento,Departamento,Municipio,Vereda,Longitud (°),Total de daños,Tipo movimiento (detalle),Subtipo movimiento,Subtipo movimiento (detalle)
Flujo,2021-09-15,CALDAS,RIOSUCIO,RIOSUCIO,-75.738755,4000.0,Deslizamiento,Flujo de detritos,Deslizamiento rotacional
Deslizamiento,2021-09-04,BOYACÁ,BOYACÁ,BOYACÁ,-73.396342,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-09-02,BOYACÁ,GUAYATÁ,GUAYATÁ,-73.490056,1000.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-31,CALDAS,ARANZAZU,ALEGRIAS,-75.494444,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-26,CASANARE,CHÁMEZA,CHÁMEZA,-72.828139,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-25,CUNDINAMA RCA,QUEBRADAN EGRA,QUEBRADAN EGRA,-74.520383,0.0,,Deslizamiento traslacional,
Flujo,2021-08-25,CUNDINAMA RCA,QUEBRADAN EGRA,QUEBRADAN EGRA,-74.527581,0.0,,Flujo de detritos,
Deslizamiento,2021-08-24,RISARALDA,PEREIRA,PEREIRA,-75.734722,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-15,CASANARE,RECETOR,RECETOR,-72.7255,0.0,Flujo,Deslizamiento traslacional,Crecida de detritos
Deslizamiento,2021-08-15,CASANARE,RECETOR,RECETOR,-72.768277,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-08-15,CASANARE,RECETOR,PUEBLO NUEVO,-72.733611,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-15,CASANARE,RECETOR,RECETOR,-72.734056,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-15,CASANARE,RECETOR,RECETOR,-72.727294,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-08-15,CASANARE,RECETOR,RECETOR,-72.726991,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2021-08-15,CASANARE,RECETOR,RECETOR,-72.726694,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2021-08-10,CALDAS,ARANZAZU,ARANZAZU,-75.504167,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-10,CASANARE,CHÁMEZA,CHÁMEZA,-72.841806,0.0,Flujo,Deslizamiento traslacional en cuña,Flujo de detritos
Deslizamiento,2021-08-09,CASANARE,RECETOR,RECETOR,-72.725167,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-08-08,CUNDINAMA RCA,VIANÍ,VIANÍ,-74.555278,0.0,,Deslizamiento traslacional en cuña,
Flujo,2021-08-08,CUNDINAMA RCA,VIANÍ,VIANÍ,-74.538333,0.0,,Flujo de detritos,
Deslizamiento,2021-08-08,BOYACÁ,GUAYATÁ,GUAYATÁ,-73.487069,1000.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-02,CUNDINAMA RCA,LA PEÑA,LA PEÑA,-74.385825,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-01,CASANARE,RECETOR,RECETOR,-72.749417,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-08-01,BOYACÁ,SUTATENZA,SUTATENZA,-73.403722,0.0,,Deslizamiento rotacional,
Deslizamiento,2021-08-01,BOYACÁ,LA CAPILLA,LA CAPILLA,-73.434083,0.0,,Deslizamiento rotacional,
Deslizamiento,2021-08-01,CASANARE,RECETOR,RECETOR,-72.745028,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-07-27,CASANARE,RECETOR,RECETOR,-72.75925,0.0,Caida,Deslizamiento traslacional,Caida de roca
Flujo,2021-07-26,CALDAS,SUPIA,SUPIA,-75.649444,0.0,Reptación,Flujo de tierra,Reptacion de suelos
Deslizamiento,2021-07-18,CALDAS,MARQUETAL IA,MARQUETAL IA,-75.0975,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-07-18,BOYACÁ,GUAYATÁ,GUAYATÁ,-73.468361,850.0,,Deslizamiento traslacional,
Deslizamiento,2021-07-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.832556,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-07-15,CASANARE,RECETOR,RECETOR,-72.750167,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-07-15,BOYACÁ,GUAYATÁ,GUAYATÁ,-73.504694,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-07-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.896889,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2021-07-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.93425,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2021-07-10,CASANARE,RECETOR,RECETOR,-72.72625,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-07-09,BOYACÁ,TENZA,TENZA,-73.431795,1000.0,,Deslizamiento traslacional,
Deslizamiento,2021-07-01,CUNDINAMA RCA,LA PEÑA,LA PEÑA,-74.408436,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-07-01,BOYACÁ,CIÉNEGA,CIÉNEGA,-73.310775,0.0,Flujo,Deslizamiento traslacional,Flujo de lodo
Flujo,2021-07-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.568536,0.0,,Flujo de detritos,
Deslizamiento,2021-06-30,CUNDINAMA RCA,NOCAIMA,NOCAIMA,-74.368581,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-27,CALDAS,MARQUETAL IA,MARQUETAL IA,-75.04633,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-21,CALDAS,SUPIA,SUPIA,-75.638056,0.0,,Deslizamiento rotacional,
Deslizamiento,2021-06-20,BOYACÁ,BOYACÁ,BOYACÁ,-73.372361,0.0,Flujo,Deslizamiento traslacional,Flujo de lodo
Deslizamiento,2021-06-20,BOYACÁ,BOYACÁ,BOYACÁ,-73.352261,3000.0,Flujo,Deslizamiento traslacional,Flujo de lodo
Deslizamiento,2021-06-18,BOYACÁ,VENTAQUE MADA,VENTAQUE MADA,-73.441217,7000.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2021-06-17,BOYACÁ,BOYACÁ,BOYACÁ,-73.367778,117000.0,Deslizamiento,Deslizamiento rotacional,Deslizamiento traslacional
Deslizamiento,2021-06-15,CASANARE,CHÁMEZA,TEGUITA,-72.924028,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2021-06-15,CALDAS,RIOSUCIO,RIOSUCIO,-75.731667,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2021-06-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.881972,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2021-06-15,CASANARE,CHÁMEZA,TEGUITA,-72.924194,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2021-06-15,BOYACÁ,MONGUA,MONGUA,-72.784769,0.0,,Deslizamiento rotacional,
Deslizamiento,2021-06-15,BOYACÁ,BOYACÁ,BOYACÁ,-73.389028,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-13,BOYACÁ,GARAGOA,GARAGOA,-73.375478,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-12,BOYACÁ,SOMONDOC O,SOMONDOC O,-73.423216,0.0,Flujo,Deslizamiento traslacional,Flujo de lodo
Deslizamiento,2021-06-09,RISARALDA,PEREIRA,PEREIRA,-75.737778,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-08,BOYACÁ,VENTAQUE MADA,MONTOYA,-73.497189,500.0,,Deslizamiento traslacional,
Flujo,2021-06-06,BOYACÁ,SANTA MARÍA,SANTA MARÍA,-73.321514,750.0,,Flujo de detritos,
Deslizamiento,2021-06-06,BOYACÁ,GUATEQUE,GUATEQUE,-73.499306,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-02,BOYACÁ,VIRACACHÁ,VIRACACHÁ,-73.280528,3000.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2021-06-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.588283,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-06-01,CUNDINAMA RCA,LA PEÑA,LA PEÑA,-74.393211,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.552594,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-01,CASANARE,RECETOR,RECETOR,-72.749111,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-01,BOYACÁ,GUATEQUE,GUATEQUE,-73.499306,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-06-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.559117,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-06-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.550361,0.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2021-06-01,CALDAS,ARANZAZU,ARANZAZU,-75.428611,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-20,BOYACÁ,PAYA,PAYA,-72.349194,0.0,,Deslizamiento traslacional,
Flujo,2021-05-20,BOYACÁ,PAYA,PAYA,-72.349361,0.0,,Flujo de tierra,
Deslizamiento,2021-05-18,CALDAS,ARANZAZU,ARANZAZU,-75.490556,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-18,CALDAS,ARANZAZU,ARANZAZU,-75.490556,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-12,CALDAS,MARQUETAL IA,MARQUETAL IA,-75.067222,0.0,,Deslizamiento rotacional,
Deslizamiento,2021-05-10,BOYACÁ,CAMPOHER MOSO,CAMPOHER MOSO,-73.183959,10000.0,Flujo,Deslizamiento rotacional,Flujo de tierra
Deslizamiento,2021-05-09,BOYACÁ,SANTA MARÍA,SANTA MARÍA,-73.233769,151000.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-08,CUNDINAMA RCA,CHAGUANÍ,CHAGUANÍ,-74.641479,0.0,,Deslizamiento rotacional,
Deslizamiento,2021-05-08,BOYACÁ,CHIVOR,CHIVOR,-73.375478,20000.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-05,VALLE DEL CAUCA,YUMBO,YUMBO,-76.4982,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-03,CUNDINAMA RCA,ÚTICA,ÚTICA,-74.444567,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,ÚTICA,ÚTICA,-74.456383,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,ÚTICA,ÚTICA,-74.451528,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.555142,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.644056,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,NOCAIMA,NOCAIMA,-74.405267,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,NOCAIMA,NOCAIMA,-74.388658,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.631389,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.539378,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.543658,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.555392,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2021-05-01,CUNDINAMA RCA,LA PEÑA,LA PEÑA,-74.426308,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.555653,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.560161,0.0,,Deslizamiento traslacional,
Flujo,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.553444,0.0,,Flujo de detritos,
Flujo,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.541303,0.0,,Flujo de detritos,
Deslizamiento,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.542039,0.0,,Deslizamiento en cuña,
Deslizamiento,2021-05-01,CUNDINAMA RCA,NIMAIMA,NIMAIMA,-74.380694,0.0,,Deslizamiento rotacional,
Flujo,2021-05-01,CUNDINAMA RCA,LA PEÑA,LA PEÑA,-74.380361,0.0,,Flujo de tierra,
Flujo,2021-05-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.553917,0.0,,Flujo de detritos,
Flujo,2021-05-01,CUNDINAMA RCA,ÚTICA,ÚTICA,-74.4566,0.0,,Flujo de tierra,
Deslizamiento,2021-04-28,VALLE DEL CAUCA,CALI,CALI,-76.561247,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-15,CASANARE,RECETOR,RECETOR,-72.754167,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2021-04-11,CALDAS,MARMATO,BOQUERON,-75.606886,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-09,CALDAS,MARMATO,BOQUERON,-75.597678,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-09,CALDAS,MARMATO,ECHANDIA,-75.605961,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-09,CALDAS,MARMATO,ECHANDIA,-75.606316,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-09,CALDAS,MARMATO,LA GARRUCHA,-75.595419,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-09,CALDAS,MARMATO,LA GARRUCHA,-75.59825,0.0,Flujo,Deslizamiento traslacional,Avalancha de detritos
Deslizamiento,2021-04-06,VALLE DEL CAUCA,CALI,CALI,-76.561389,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-04-05,CASANARE,RECETOR,RECETOR,-72.753444,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-04-05,CALDAS,MARMATO,LA GARRUCHA,-75.603222,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-05,VALLE DEL CAUCA,YUMBO,YUMBILLO,-76.556583,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-05,CALDAS,MARMATO,LA GARRUCHA,-75.604056,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-05,CALDAS,MARMATO,LA GARRUCHA,-75.60425,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-04,RISARALDA,PEREIRA,PEREIRA,-75.728056,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-04,CALDAS,MARMATO,CABRAS,-75.609806,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2021-04-03,CALDAS,MARQUETAL IA,MARQUETAL IA,-75.037778,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-02,VALLE DEL CAUCA,YUMBO,LA BUITRERA,-76.528161,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-01,VALLE DEL CAUCA,JAMUNDÍ,SAN ANTONIO,-76.629631,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-01,CUNDINAMA RCA,NIMAIMA,NIMAIMA,-74.381219,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-01,VALLE DEL CAUCA,CALI,CALI,-76.558092,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-01,VALLE DEL CAUCA,YUMBO,YUMBO,-76.493944,0.0,,Deslizamiento traslacional,
Flujo,2021-04-01,CUNDINAMA RCA,NIMAIMA,NIMAIMA,-74.382464,0.0,,Flujo de tierra,
Deslizamiento,2021-04-01,CUNDINAMA RCA,ÚTICA,ÚTICA,-74.439058,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-01,CUNDINAMA RCA,VILLETA,VILLETA,-74.527775,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-04-01,CUNDINAMA RCA,NOCAIMA,NOCAIMA,-74.372647,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-28,CALDAS,MARMATO,BELLAVISTA,-75.606222,0.0,Flujo,Deslizamiento traslacional,Avalancha de detritos
Deslizamiento,2021-03-27,VALLE DEL CAUCA,CALI,CALI,-76.561247,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-25,VALLE DEL CAUCA,JAMUNDÍ,PUENTE VELEZ,-76.637264,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-25,VALLE DEL CAUCA,JAMUNDÍ,PUENTE VELEZ,-76.637356,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-25,VALLE DEL CAUCA,YUMBO,YUMBILLO,-76.557075,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-22,VALLE DEL CAUCA,CALI,CALI,-76.561864,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-22,VALLE DEL CAUCA,JAMUNDÍ,SAN ANTONIO,-76.692153,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-03-22,VALLE DEL CAUCA,CALI,CALI,-76.560392,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-22,VALLE DEL CAUCA,CALI,CALI,-76.563356,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-22,VALLE DEL CAUCA,CALI,CALI,-76.56335,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-22,VALLE DEL CAUCA,CALI,CALI,-76.563872,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-22,VALLE DEL CAUCA,JAMUNDÍ,SAN ANTONIO,-76.692228,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-20,VALLE DEL CAUCA,CALI,CALI,-76.562706,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-20,VALLE DEL CAUCA,CALI,CALI,-76.5591,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-19,CALDAS,MARMATO,BOQUERON,-75.593997,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-03-15,VALLE DEL CAUCA,JAMUNDÍ,AMPUDIA,-76.641103,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-15,VALLE DEL CAUCA,CALI,CALI,-76.558581,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-13,VALLE DEL CAUCA,JAMUNDÍ,SAN VICENTE,-76.588542,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-12,VALLE DEL CAUCA,JAMUNDÍ,VILLA COLOMBIA,-76.683958,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-12,VALLE DEL CAUCA,YUMBO,YUMBO,-76.497983,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-12,VALLE DEL CAUCA,YUMBO,EL PEDREGAL,-76.543239,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-12,VALLE DEL CAUCA,YUMBO,EL PEDREGAL,-76.528883,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-11,VALLE DEL CAUCA,JAMUNDÍ,POTRERITO,-76.612517,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2021-03-11,VALLE DEL CAUCA,JAMUNDÍ,AMPUDIA,-76.641819,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-11,VALLE DEL CAUCA,JAMUNDÍ,POTRERITO,-76.588544,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-08,VALLE DEL CAUCA,YUMBO,YUMBO,-76.48895,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-02,BOYACÁ,SAN LUIS DE GACENO,SAN LUIS DE GACENO,-73.178492,2000.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-02,BOYACÁ,SAN LUIS DE GACENO,SAN LUIS DE GACENO,-73.178492,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-03-02,BOYACÁ,SAN LUIS DE GACENO,SAN LUIS DE GACENO,-73.178492,0.0,,Deslizamiento traslacional,
Flujo,2021-03-01,CUNDINAMA RCA,ÚTICA,ÚTICA,-74.443986,0.0,,Flujo de lodo,
Deslizamiento,2021-03-01,VALLE DEL CAUCA,JAMUNDÍ,SAN ANTONIO,-76.628331,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2021-02-23,VALLE DEL CAUCA,YUMBO,YUMBO,-76.568594,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-02-21,VALLE DEL CAUCA,YUMBO,YUMBO,-76.4983,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-02-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.820556,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2021-02-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.820556,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2021-02-13,VALLE DEL CAUCA,YUMBO,LA OLGA,-76.574583,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-02-10,VALLE DEL CAUCA,YUMBO,YUMBO,-76.501792,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-02-10,CALDAS,MARQUETAL IA,MARQUETAL IA,-75.065833,5000.0,,Deslizamiento traslacional,
Deslizamiento,2021-02-10,VALLE DEL CAUCA,YUMBO,YUMBO,-76.489467,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-02-04,VALLE DEL CAUCA,JAMUNDÍ,SAN ANTONIO,-76.689794,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2021-02-02,BOYACÁ,VIRACACHÁ,VIRACACHÁ,-73.317443,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-02-01,CUNDINAMA RCA,NIMAIMA,NIMAIMA,-74.379714,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-02-01,CAUCA,LA SIERRA,LA SIERRA,-76.765264,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-02-01,CUNDINAMA RCA,LA PEÑA,LA PEÑA,-74.371333,0.0,,Deslizamiento traslacional,
Flujo,2021-02-01,CUNDINAMA RCA,LA PEÑA,LA PEÑA,-74.394575,0.0,,Flujo de tierra,
Deslizamiento,2021-02-01,BOYACÁ,CHITARAQU E,CHITARAQU E,-73.414028,0.0,Deslizamiento,Deslizamiento rotacional,Deslizamiento traslacional
Deslizamiento,2021-01-26,VALLE DEL CAUCA,YUMBO,YUMBO,-76.512219,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-26,RISARALDA,PEREIRA,PEREIRA,-75.739722,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-25,VALLE DEL CAUCA,YUMBO,YUMBILLO,-76.537333,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-24,CALDAS,MARQUETAL IA,MARQUETAL IA,-75.036944,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-20,CALDAS,MARMATO,ECHANDIA,-75.593611,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-10,CALDAS,SUPIA,SUPIA,-75.633333,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-06,CALDAS,MARQUETAL IA,EL PLACER,-75.04633,0.0,,Deslizamiento traslacional,
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.584889,0.0,,Flujo de detritos,
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.586694,0.0,,Flujo de detritos,
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.595167,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,BITUIMA,BITUIMA,-74.539414,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.593611,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.593639,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.593867,0.0,Caida,Deslizamiento traslacional,Caida de roca
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.547472,0.0,,Flujo de detritos,
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.559472,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,CHAGUANÍ,CHAGUANÍ,-74.572735,0.0,,Deslizamiento traslacional,
Flujo,2021-01-01,CUNDINAMA RCA,VIANÍ,VIANÍ,-74.542253,0.0,,Flujo de tierra,
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.628884,0.0,Caida,Flujo de detritos,Caida de roca
Deslizamiento,2021-01-01,CUNDINAMA RCA,QUEBRADAN EGRA,QUEBRADAN EGRA,-74.489297,0.0,,Deslizamiento traslacional,
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.611667,0.0,Caida,Avalancha de detritos,Caida de roca
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.611667,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.648056,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.649389,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CAUCA,LA SIERRA,LA SIERRA,-76.760178,0.0,,Deslizamiento traslacional,
Flujo,2021-01-01,CUNDINAMA RCA,ÚTICA,ÚTICA,-74.481283,0.0,,Flujo de tierra,
Deslizamiento,2021-01-01,CUNDINAMA RCA,ÚTICA,ÚTICA,-74.495975,0.0,,Deslizamiento rotacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,QUEBRADAN EGRA,QUEBRADAN EGRA,-74.451769,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,QUEBRADAN EGRA,QUEBRADAN EGRA,-74.464772,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,QUEBRADAN EGRA,QUEBRADAN EGRA,-74.461069,0.0,,Deslizamiento traslacional,
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.692722,0.0,,Flujo de detritos,
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.643056,0.0,,Deslizamiento traslacional,
Deslizamiento,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.641861,0.0,,Deslizamiento traslacional,
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.634917,0.0,,Flujo de detritos,
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.631861,0.0,,Flujo de detritos,
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.632806,0.0,,Flujo de detritos,
Flujo,2021-01-01,CUNDINAMA RCA,GUADUAS,GUADUAS,-74.639528,0.0,,Flujo de detritos,
Flujo,2021-01-01,CUNDINAMA RCA,NOCAIMA,NOCAIMA,-74.346533,0.0,,Flujo de tierra,
Deslizamiento,2021-01-01,CUNDINAMA RCA,QUEBRADAN EGRA,QUEBRADAN EGRA,-74.495569,0.0,,Deslizamiento traslacional,
